rec_id,cluster_id
rec-1442-dup-0,482
rec-1442-dup-1,482
rec-1442-org,482
rec-1443-org,483
rec-1444-dup-0,484
rec-1444-dup-1,484
rec-1444-dup-2,484
rec-1444-dup-3,484
rec-1444-org,484
rec-1445-dup-0,485
rec-1445-dup-1,485
rec-1445-dup-2,485
rec-1445-dup-3,485
rec-1445-org,485
rec-1446-dup-0,486
rec-1446-org,486
rec-1447-org,487
rec-1448-dup-0,488
rec-1448-dup-1,488
rec-1448-dup-2,488
rec-1448-dup-3,488
rec-1448-org,488
rec-1449-org,489
rec-144-org,490
rec-1450-org,491
rec-1451-dup-0,492
rec-1451-dup-1,492
rec-1451-dup-2,492
rec-1451-org,492
rec-1452-org,493
rec-1453-org,494
rec-1454-dup-0,495
rec-1454-org,495
rec-1455-org,496
rec-1456-dup-0,497
rec-1456-org,497
rec-1457-dup-0,498
rec-1457-dup-1,498
rec-1457-org,498
rec-1458-org,499
rec-1459-org,500
rec-145-dup-0,501
rec-145-org,501
rec-1460-dup-0,502
rec-1460-dup-1,502
rec-1460-dup-2,502
rec-1460-org,502
rec-1461-org,503
rec-1462-dup-0,504
rec-1462-org,504
rec-1463-org,505
rec-1464-dup-0,506
rec-1464-dup-1,506
rec-1464-org,506
rec-1465-org,507
rec-1466-org,508
rec-1467-dup-0,509
rec-1467-dup-1,509
rec-1467-dup-2,509
rec-1467-dup-3,509
rec-1467-org,509
rec-1468-org,510
rec-1469-dup-0,511
rec-1469-dup-1,511
rec-1469-dup-2,511
rec-1469-dup-3,511
rec-1469-org,511
rec-146-org,512
rec-1470-org,513
rec-1471-org,514
rec-1472-dup-0,515
rec-1472-org,515
rec-1473-dup-0,516
rec-1473-dup-1,516
rec-1473-dup-2,516
rec-1473-dup-3,516
rec-1473-org,516
rec-1474-org,517
rec-1475-dup-0,518
rec-1475-dup-1,518
rec-1475-org,518
rec-1476-org,519
rec-1477-org,520
rec-1478-dup-0,521
rec-1478-dup-1,521
rec-1478-dup-2,521
rec-1478-org,521
rec-1479-dup-0,522
rec-1479-dup-1,522
rec-1479-org,522
rec-147-dup-0,523
rec-147-dup-1,523
rec-147-dup-2,523
rec-147-dup-3,523
rec-147-dup-4,523
rec-147-org,523
rec-1480-org,524
rec-1481-dup-0,525
rec-1481-org,525
rec-1482-org,526
rec-1483-org,527
rec-1484-dup-0,528
rec-1484-dup-1,528
rec-1484-dup-2,528
rec-1484-dup-3,528
rec-1484-org,528
rec-1485-org,529
rec-1486-org,530
rec-1487-org,531
rec-1488-dup-0,532
rec-1488-dup-1,532
rec-1488-org,532
rec-1489-dup-0,533
rec-1489-dup-1,533
rec-1489-dup-2,533
rec-1489-org,533
rec-148-dup-0,534
rec-148-dup-1,534
rec-148-org,534
rec-1490-dup-0,535
rec-1490-dup-1,535
rec-1490-org,535
rec-1491-dup-0,536
rec-1491-dup-1,536
rec-1491-dup-2,536
rec-1491-org,536
rec-1492-dup-0,537
rec-1492-dup-1,537
rec-1492-dup-2,537
rec-1492-org,537
rec-1493-dup-0,538
rec-1493-dup-1,538
rec-1493-dup-2,538
rec-1493-dup-3,538
rec-1493-org,538
rec-1494-dup-0,539
rec-1494-org,539
rec-1495-org,540
rec-1496-org,541
rec-1497-dup-0,542
rec-1497-org,542
rec-1498-dup-0,543
rec-1498-dup-1,543
rec-1498-dup-2,543
rec-1498-dup-3,543
rec-1498-dup-4,543
rec-1498-org,543
rec-1499-dup-0,544
rec-1499-dup-1,544
rec-1499-dup-2,544
rec-1499-dup-3,544
rec-1499-dup-4,544
rec-1499-org,544
rec-149-org,545
rec-14-dup-0,546
rec-14-dup-1,546
rec-14-dup-2,546
rec-14-dup-3,546
rec-14-org,546
rec-1500-dup-0,547
rec-1500-org,547
rec-1501-org,548
rec-1502-dup-0,549
rec-1502-dup-1,549
rec-1502-dup-2,549
rec-1502-org,549
rec-1503-dup-0,550
rec-1503-dup-1,550
rec-1503-dup-2,550
rec-1503-org,550
rec-1504-dup-0,551
rec-1504-org,551
rec-1505-dup-0,552
rec-1505-dup-1,552
rec-1505-org,552
rec-1506-dup-0,553
rec-1506-dup-1,553
rec-1506-org,553
rec-1507-org,554
rec-1508-org,555
rec-1509-dup-0,556
rec-1509-org,556
rec-150-dup-0,557
rec-150-org,557
rec-1510-dup-0,558
rec-1510-org,558
rec-1511-dup-0,559
rec-1511-dup-1,559
rec-1511-org,559
rec-1512-dup-0,560
rec-1512-dup-1,560
rec-1512-dup-2,560
rec-1512-org,560
rec-1513-dup-0,561
rec-1513-dup-1,561
rec-1513-org,561
rec-1514-org,562
rec-1515-dup-0,563
rec-1515-dup-1,563
rec-1515-org,563
rec-1516-org,564
rec-1517-dup-0,565
rec-1517-dup-1,565
rec-1517-dup-2,565
rec-1517-dup-3,565
rec-1517-dup-4,565
rec-1517-org,565
rec-1518-org,566
rec-1519-org,567
rec-151-dup-0,568
rec-151-org,568
rec-1520-org,569
rec-1521-dup-0,570
rec-1521-org,570
rec-1522-org,571
rec-1523-dup-0,572
rec-1523-dup-1,572
rec-1523-dup-2,572
rec-1523-org,572
rec-1524-org,573
rec-1525-dup-0,574
rec-1525-org,574
rec-1526-org,575
rec-1527-dup-0,576
rec-1527-dup-1,576
rec-1527-dup-2,576
rec-1527-org,576
rec-1528-dup-0,577
rec-1528-org,577
rec-1529-dup-0,578
rec-1529-org,578
rec-152-dup-0,579
rec-152-dup-1,579
rec-152-dup-2,579
rec-152-org,579
rec-1530-org,580
rec-1531-dup-0,581
rec-1531-org,581
rec-1532-dup-0,582
rec-1532-org,582
rec-1533-org,583
rec-1534-dup-0,584
rec-1534-dup-1,584
rec-1534-dup-2,584
rec-1534-dup-3,584
rec-1534-dup-4,584
rec-1534-org,584
rec-1535-org,585
rec-1536-dup-0,586
rec-1536-org,586
rec-1537-org,587
rec-1538-org,588
rec-1539-dup-0,589
rec-1539-dup-1,589
rec-1539-org,589
rec-153-dup-0,590
rec-153-dup-1,590
rec-153-dup-2,590
rec-153-dup-3,590
rec-153-org,590
rec-1540-dup-0,591
rec-1540-dup-1,591
rec-1540-dup-2,591
rec-1540-dup-3,591
rec-1540-org,591
rec-1541-dup-0,592
rec-1541-org,592
rec-1542-org,593
rec-1543-dup-0,594
rec-1543-dup-1,594
rec-1543-dup-2,594
rec-1543-dup-3,594
rec-1543-dup-4,594
rec-1543-org,594
rec-1544-org,595
rec-1545-org,596
rec-1546-dup-0,597
rec-1546-org,597
rec-1547-org,598
rec-1548-dup-0,599
rec-1548-dup-1,599
rec-1548-dup-2,599
rec-1548-org,599
rec-1549-org,600
rec-154-org,601
rec-1550-dup-0,602
rec-1550-org,602
rec-1551-org,603
rec-1552-org,604
rec-1553-org,605
rec-1554-dup-0,606
rec-1554-org,606
rec-1555-dup-0,607
rec-1555-dup-1,607
rec-1555-org,607
rec-1556-org,608
rec-1557-org,609
rec-1558-org,610
rec-1559-dup-0,611
rec-1559-dup-1,611
rec-1559-dup-2,611
rec-1559-org,611
rec-155-dup-0,612
rec-155-dup-1,612
rec-155-org,612
rec-1560-dup-0,613
rec-1560-dup-1,613
rec-1560-dup-2,613
rec-1560-dup-3,613
rec-1560-dup-4,613
rec-1560-org,613
rec-1561-dup-0,614
rec-1561-dup-1,614
rec-1561-dup-2,614
rec-1561-dup-3,614
rec-1561-dup-4,614
rec-1561-org,614
rec-1562-dup-0,615
rec-1562-org,615
rec-1563-org,616
rec-1564-dup-0,617
rec-1564-dup-1,617
rec-1564-dup-2,617
rec-1564-org,617
rec-1565-dup-0,618
rec-1565-org,618
rec-1566-dup-0,619
rec-1566-dup-1,619
rec-1566-dup-2,619
rec-1566-dup-3,619
rec-1566-org,619
rec-1567-org,620
rec-1568-dup-0,621
rec-1568-org,621
rec-1569-dup-0,622
rec-1569-org,622
rec-156-org,623
rec-1570-org,624
rec-1571-dup-0,625
rec-1571-dup-1,625
rec-1571-org,625
rec-1572-org,626
rec-1573-dup-0,627
rec-1573-org,627
rec-1574-dup-0,628
rec-1574-dup-1,628
rec-1574-org,628
rec-1575-dup-0,629
rec-1575-org,629
rec-1576-dup-0,630
rec-1576-dup-1,630
rec-1576-org,630
rec-1577-org,631
rec-1578-org,632
rec-1579-dup-0,633
rec-1579-dup-1,633
rec-1579-dup-2,633
rec-1579-dup-3,633
rec-1579-org,633
rec-157-org,634
rec-1580-org,635
rec-1581-dup-0,636
rec-1581-dup-1,636
rec-1581-org,636
rec-1582-org,637
rec-1583-org,638
rec-1584-dup-0,639
rec-1584-dup-1,639
rec-1584-dup-2,639
rec-1584-dup-3,639
rec-1584-org,639
rec-1585-dup-0,640
rec-1585-org,640
rec-1586-org,641
rec-1587-org,642
rec-1588-dup-0,643
rec-1588-org,643
rec-1589-dup-0,644
rec-1589-dup-1,644
rec-1589-dup-2,644
rec-1589-org,644
rec-158-org,645
rec-1590-dup-0,646
rec-1590-org,646
rec-1591-org,647
rec-1592-org,648
rec-1593-org,649
rec-1594-dup-0,650
rec-1594-org,650
rec-1595-org,651
rec-1596-dup-0,652
rec-1596-dup-1,652
rec-1596-org,652
rec-1597-dup-0,653
rec-1597-org,653
rec-1598-dup-0,654
rec-1598-dup-1,654
rec-1598-org,654
rec-1599-org,655
rec-159-dup-0,656
rec-159-dup-1,656
rec-159-dup-2,656
rec-159-org,656
rec-15-org,657
rec-1600-dup-0,658
rec-1600-dup-1,658
rec-1600-dup-2,658
rec-1600-dup-3,658
rec-1600-dup-4,658
rec-1600-org,658
rec-1601-dup-0,659
rec-1601-org,659
rec-1602-dup-0,660
rec-1602-dup-1,660
rec-1602-org,660
rec-1603-org,661
rec-1604-dup-0,662
rec-1604-dup-1,662
rec-1604-dup-2,662
rec-1604-org,662
rec-1605-dup-0,663
rec-1605-dup-1,663
rec-1605-org,663
rec-1606-org,664
rec-1607-dup-0,665
rec-1607-dup-1,665
rec-1607-org,665
rec-1608-dup-0,666
rec-1608-org,666
rec-1609-org,667
rec-160-dup-0,668
rec-160-dup-1,668
rec-160-dup-2,668
rec-160-dup-3,668
rec-160-dup-4,668
rec-160-org,668
rec-1610-dup-0,669
rec-1610-dup-1,669
rec-1610-dup-2,669
rec-1610-dup-3,669
rec-1610-org,669
rec-1611-dup-0,670
rec-1611-dup-1,670
rec-1611-dup-2,670
rec-1611-org,670
rec-1612-org,671
rec-1613-org,672
rec-1614-dup-0,673
rec-1614-org,673
rec-1615-org,674
rec-1616-dup-0,675
rec-1616-dup-1,675
rec-1616-dup-2,675
rec-1616-dup-3,675
rec-1616-org,675
rec-1617-org,676
rec-1618-dup-0,677
rec-1618-dup-1,677
rec-1618-dup-2,677
rec-1618-dup-3,677
rec-1618-dup-4,677
rec-1618-org,677
rec-1619-org,678
rec-161-dup-0,679
rec-161-dup-1,679
rec-161-dup-2,679
rec-161-dup-3,679
rec-161-dup-4,679
rec-161-org,679
rec-1620-dup-0,680
rec-1620-dup-1,680
rec-1620-dup-2,680
rec-1620-org,680
rec-1621-dup-0,681
rec-1621-dup-1,681
rec-1621-dup-2,681
rec-1621-dup-3,681
rec-1621-org,681
rec-1622-dup-0,682
rec-1622-org,682
rec-1623-dup-0,683
rec-1623-dup-1,683
rec-1623-dup-2,683
rec-1623-dup-3,683
rec-1623-org,683
rec-1624-dup-0,684
rec-1624-dup-1,684
rec-1624-dup-2,684
rec-1624-org,684
rec-1625-dup-0,685
rec-1625-dup-1,685
rec-1625-dup-2,685
rec-1625-org,685
rec-1626-org,686
rec-1627-org,687
rec-1628-org,688
rec-1629-dup-0,689
rec-1629-dup-1,689
rec-1629-dup-2,689
rec-1629-org,689
rec-162-org,690
rec-1630-dup-0,691
rec-1630-dup-1,691
rec-1630-org,691
rec-1631-org,692
rec-1632-dup-0,693
rec-1632-dup-1,693
rec-1632-org,693
rec-1633-org,694
rec-1634-org,695
rec-1635-dup-0,696
rec-1635-dup-1,696
rec-1635-dup-2,696
rec-1635-org,696
rec-1636-dup-0,697
rec-1636-org,697
rec-1637-dup-0,698
rec-1637-dup-1,698
rec-1637-dup-2,698
rec-1637-org,698
rec-1638-org,699
rec-1639-org,700
rec-163-dup-0,701
rec-163-org,701
rec-1640-dup-0,702
rec-1640-org,702
rec-1641-org,703
rec-1642-org,704
rec-1643-dup-0,705
rec-1643-org,705
rec-1644-dup-0,706
rec-1644-dup-1,706
rec-1644-dup-2,706
rec-1644-org,706
rec-1645-org,707
rec-1646-dup-0,708
rec-1646-dup-1,708
rec-1646-dup-2,708
rec-1646-org,708
rec-1647-org,709
rec-1648-dup-0,710
rec-1648-dup-1,710
rec-1648-dup-2,710
rec-1648-dup-3,710
rec-1648-org,710
rec-1649-org,711
rec-164-dup-0,712
rec-164-org,712
rec-1650-org,713
rec-1651-org,714
rec-1652-org,715
rec-1653-org,716
rec-1654-dup-0,717
rec-1654-org,717
rec-1655-dup-0,718
rec-1655-dup-1,718
rec-1655-org,718
rec-1656-dup-0,719
rec-1656-org,719
rec-1657-dup-0,720
rec-1657-dup-1,720
rec-1657-dup-2,720
rec-1657-dup-3,720
rec-1657-dup-4,720
rec-1657-org,720
rec-1658-org,721
rec-1659-org,722
rec-165-dup-0,723
rec-165-dup-1,723
rec-165-org,723
rec-1660-dup-0,724
rec-1660-dup-1,724
rec-1660-org,724
rec-1661-org,725
rec-1662-dup-0,726
rec-1662-dup-1,726
rec-1662-dup-2,726
rec-1662-org,726
rec-1663-org,727
rec-1664-org,728
rec-1665-dup-0,729
rec-1665-dup-1,729
rec-1665-dup-2,729
rec-1665-dup-3,729
rec-1665-dup-4,729
rec-1665-org,729
rec-1666-org,730
rec-1667-dup-0,731
rec-1667-dup-1,731
rec-1667-org,731
rec-1668-dup-0,732
rec-1668-dup-1,732
rec-1668-dup-2,732
rec-1668-dup-3,732
rec-1668-org,732
rec-1669-dup-0,733
rec-1669-dup-1,733
rec-1669-dup-2,733
rec-1669-org,733
rec-166-dup-0,734
rec-166-dup-1,734
rec-166-org,734
rec-1670-dup-0,735
rec-1670-dup-1,735
rec-1670-dup-2,735
rec-1670-dup-3,735
rec-1670-dup-4,735
rec-1670-org,735
rec-1671-dup-0,736
rec-1671-dup-1,736
rec-1671-dup-2,736
rec-1671-dup-3,736
rec-1671-org,736
rec-1672-dup-0,737
rec-1672-dup-1,737
rec-1672-dup-2,737
rec-1672-dup-3,737
rec-1672-org,737
rec-1673-org,738
rec-1674-dup-0,739
rec-1674-dup-1,739
rec-1674-org,739
rec-1675-org,740
rec-1676-org,741
rec-1677-org,742
rec-1678-dup-0,743
rec-1678-org,743
rec-1679-org,744
rec-167-dup-0,745
rec-167-org,745
rec-1680-dup-0,746
rec-1680-dup-1,746
rec-1680-org,746
rec-1681-dup-0,747
rec-1681-org,747
rec-1682-org,748
rec-1683-org,749
rec-1684-dup-0,750
rec-1684-dup-1,750
rec-1684-dup-2,750
rec-1684-dup-3,750
rec-1684-dup-4,750
rec-1684-org,750
rec-1685-org,751
rec-1686-dup-0,752
rec-1686-dup-1,752
rec-1686-dup-2,752
rec-1686-org,752
rec-1687-org,753
rec-1688-org,754
rec-1689-org,755
rec-168-org,756
rec-1690-dup-0,757
rec-1690-dup-1,757
rec-1690-dup-2,757
rec-1690-org,757
rec-1691-org,758
rec-1692-dup-0,759
rec-1692-dup-1,759
rec-1692-dup-2,759
rec-1692-org,759
rec-1693-dup-0,760
rec-1693-dup-1,760
rec-1693-org,760
rec-1694-dup-0,761
rec-1694-dup-1,761
rec-1694-dup-2,761
rec-1694-dup-3,761
rec-1694-org,761
rec-1695-dup-0,762
rec-1695-dup-1,762
rec-1695-dup-2,762
rec-1695-dup-3,762
rec-1695-org,762
rec-1696-dup-0,763
rec-1696-dup-1,763
rec-1696-org,763
rec-1697-dup-0,764
rec-1697-dup-1,764
rec-1697-dup-2,764
rec-1697-dup-3,764
rec-1697-dup-4,764
rec-1697-org,764
rec-1698-org,765
rec-1699-dup-0,766
rec-1699-org,766
rec-169-dup-0,767
rec-169-dup-1,767
rec-169-dup-2,767
rec-169-org,767
rec-16-dup-0,768
rec-16-org,768
rec-1700-org,769
rec-1701-org,770
rec-1702-org,771
rec-1703-dup-0,772
rec-1703-org,772
rec-1704-dup-0,773
rec-1704-dup-1,773
rec-1704-dup-2,773
rec-1704-org,773
rec-1705-org,774
rec-1706-dup-0,775
rec-1706-dup-1,775
rec-1706-dup-2,775
rec-1706-org,775
rec-1707-dup-0,776
rec-1707-dup-1,776
rec-1707-dup-2,776
rec-1707-dup-3,776
rec-1707-dup-4,776
rec-1707-org,776
rec-1708-dup-0,777
rec-1708-dup-1,777
rec-1708-dup-2,777
rec-1708-dup-3,777
rec-1708-dup-4,777
rec-1708-org,777
rec-1709-dup-0,778
rec-1709-org,778
rec-170-org,779
rec-1710-org,780
rec-1711-dup-0,781
rec-1711-org,781
rec-1712-org,782
rec-1713-org,783
rec-1714-org,784
rec-1715-dup-0,785
rec-1715-dup-1,785
rec-1715-dup-2,785
rec-1715-dup-3,785
rec-1715-org,785
rec-1716-dup-0,786
rec-1716-dup-1,786
rec-1716-dup-2,786
rec-1716-org,786
rec-1717-dup-0,787
rec-1717-dup-1,787
rec-1717-dup-2,787
rec-1717-dup-3,787
rec-1717-dup-4,787
rec-1717-org,787
rec-1718-dup-0,788
rec-1718-org,788
rec-1719-org,789
rec-171-dup-0,790
rec-171-org,790
rec-1720-dup-0,791
rec-1720-dup-1,791
rec-1720-org,791
rec-1721-dup-0,792
rec-1721-dup-1,792
rec-1721-dup-2,792
rec-1721-dup-3,792
rec-1721-org,792
rec-1722-dup-0,793
rec-1722-org,793
rec-1723-dup-0,794
rec-1723-dup-1,794
rec-1723-dup-2,794
rec-1723-org,794
rec-1724-org,795
rec-1725-dup-0,796
rec-1725-dup-1,796
rec-1725-dup-2,796
rec-1725-dup-3,796
rec-1725-dup-4,796
rec-1725-org,796
rec-1726-dup-0,797
rec-1726-dup-1,797
rec-1726-org,797
rec-1727-dup-0,798
rec-1727-dup-1,798
rec-1727-dup-2,798
rec-1727-org,798
rec-1728-dup-0,799
rec-1728-dup-1,799
rec-1728-org,799
rec-1729-org,800
rec-172-org,801
rec-1730-dup-0,802
rec-1730-dup-1,802
rec-1730-dup-2,802
rec-1730-org,802
rec-1731-org,803
rec-1732-org,804
rec-1733-org,805
rec-1734-org,806
rec-1735-org,807
rec-1736-dup-0,808
rec-1736-dup-1,808
rec-1736-dup-2,808
rec-1736-org,808
rec-1737-dup-0,809
rec-1737-dup-1,809
rec-1737-dup-2,809
rec-1737-dup-3,809
rec-1737-org,809
rec-1738-org,810
rec-1739-org,811
rec-173-org,812
rec-1740-dup-0,813
rec-1740-dup-1,813
rec-1740-dup-2,813
rec-1740-org,813
rec-1741-org,814
rec-1742-dup-0,815
rec-1742-org,815
rec-1743-dup-0,816
rec-1743-org,816
rec-1744-dup-0,817
rec-1744-org,817
rec-1745-dup-0,818
rec-1745-dup-1,818
rec-1745-dup-2,818
rec-1745-dup-3,818
rec-1745-org,818
rec-1746-dup-0,819
rec-1746-org,819
rec-1747-dup-0,820
rec-1747-dup-1,820
rec-1747-dup-2,820
rec-1747-org,820
rec-1748-org,821
rec-1749-dup-0,822
rec-1749-dup-1,822
rec-1749-org,822
rec-174-dup-0,823
rec-174-org,823
rec-1750-dup-0,824
rec-1750-dup-1,824
rec-1750-dup-2,824
rec-1750-dup-3,824
rec-1750-org,824
rec-1751-org,825
rec-1752-org,826
rec-1753-dup-0,827
rec-1753-dup-1,827
rec-1753-dup-2,827
rec-1753-org,827
rec-1754-org,828
rec-1755-org,829
rec-1756-dup-0,830
rec-1756-dup-1,830
rec-1756-dup-2,830
rec-1756-dup-3,830
rec-1756-dup-4,830
rec-1756-org,830
rec-1757-dup-0,831
rec-1757-dup-1,831
rec-1757-dup-2,831
rec-1757-dup-3,831
rec-1757-org,831
rec-1758-dup-0,832
rec-1758-dup-1,832
rec-1758-org,832
rec-1759-org,833
rec-175-dup-0,834
rec-175-dup-1,834
rec-175-dup-2,834
rec-175-org,834
rec-1760-dup-0,835
rec-1760-dup-1,835
rec-1760-dup-2,835
rec-1760-dup-3,835
rec-1760-org,835
rec-1761-dup-0,836
rec-1761-org,836
rec-1762-org,837
rec-1763-org,838
rec-1764-dup-0,839
rec-1764-dup-1,839
rec-1764-dup-2,839
rec-1764-org,839
rec-1765-dup-0,840
rec-1765-dup-1,840
rec-1765-dup-2,840
rec-1765-org,840
rec-1766-dup-0,841
rec-1766-dup-1,841
rec-1766-dup-2,841
rec-1766-dup-3,841
rec-1766-org,841
rec-1767-dup-0,842
rec-1767-org,842
rec-1768-org,843
rec-1769-dup-0,844
rec-1769-dup-1,844
rec-1769-dup-2,844
rec-1769-dup-3,844
rec-1769-dup-4,844
rec-1769-org,844
rec-176-dup-0,845
rec-176-dup-1,845
rec-176-dup-2,845
rec-176-dup-3,845
rec-176-org,845
rec-1770-dup-0,846
rec-1770-dup-1,846
rec-1770-dup-2,846
rec-1770-org,846
rec-1771-org,847
rec-1772-dup-0,848
rec-1772-dup-1,848
rec-1772-dup-2,848
rec-1772-org,848
rec-1773-dup-0,849
rec-1773-dup-1,849
rec-1773-org,849
rec-1774-org,850
rec-1775-dup-0,851
rec-1775-org,851
rec-1776-org,852
rec-1777-dup-0,853
rec-1777-org,853
rec-1778-dup-0,854
rec-1778-dup-1,854
rec-1778-org,854
rec-1779-dup-0,855
rec-1779-dup-1,855
rec-1779-dup-2,855
rec-1779-dup-3,855
rec-1779-dup-4,855
rec-1779-org,855
rec-177-dup-0,856
rec-177-dup-1,856
rec-177-dup-2,856
rec-177-org,856
rec-1780-dup-0,857
rec-1780-org,857
rec-1781-dup-0,858
rec-1781-org,858
rec-1782-dup-0,859
rec-1782-dup-1,859
rec-1782-dup-2,859
rec-1782-org,859
rec-1783-org,860
rec-1784-org,861
rec-1785-org,862
rec-1786-dup-0,863
rec-1786-org,863
rec-1787-org,864
rec-1788-dup-0,865
rec-1788-org,865
rec-1789-org,866
rec-178-dup-0,867
rec-178-dup-1,867
rec-178-dup-2,867
rec-178-dup-3,867
rec-178-org,867
rec-1790-dup-0,868
rec-1790-dup-1,868
rec-1790-org,868
rec-1791-dup-0,869
rec-1791-dup-1,869
rec-1791-dup-2,869
rec-1791-dup-3,869
rec-1791-dup-4,869
rec-1791-org,869
rec-1792-org,870
rec-1793-dup-0,871
rec-1793-org,871
rec-1794-org,872
rec-1795-org,873
rec-1796-dup-0,874
rec-1796-org,874
rec-1797-dup-0,875
rec-1797-dup-1,875
rec-1797-org,875
rec-1798-org,876
rec-1799-dup-0,877
rec-1799-dup-1,877
rec-1799-org,877
rec-179-org,878
rec-17-org,879
rec-1800-dup-0,880
rec-1800-dup-1,880
rec-1800-dup-2,880
rec-1800-dup-3,880
rec-1800-org,880
rec-1801-dup-0,881
rec-1801-dup-1,881
rec-1801-org,881
rec-1802-dup-0,882
rec-1802-org,882
rec-1803-org,883
rec-1804-dup-0,884
rec-1804-dup-1,884
rec-1804-dup-2,884
rec-1804-org,884
rec-1805-org,885
rec-1806-org,886
rec-1807-org,887
rec-1808-dup-0,888
rec-1808-dup-1,888
rec-1808-dup-2,888
rec-1808-org,888
rec-1809-dup-0,889
rec-1809-dup-1,889
rec-1809-org,889
rec-180-dup-0,890
rec-180-dup-1,890
rec-180-org,890
rec-1810-dup-0,891
rec-1810-org,891
rec-1811-dup-0,892
rec-1811-dup-1,892
rec-1811-org,892
rec-1812-dup-0,893
rec-1812-org,893
rec-1813-dup-0,894
rec-1813-org,894
rec-1814-dup-0,895
rec-1814-dup-1,895
rec-1814-dup-2,895
rec-1814-dup-3,895
rec-1814-org,895
rec-1815-dup-0,896
rec-1815-dup-1,896
rec-1815-dup-2,896
rec-1815-dup-3,896
rec-1815-org,896
rec-1816-dup-0,897
rec-1816-dup-1,897
rec-1816-org,897
rec-1817-dup-0,898
rec-1817-org,898
rec-1818-org,899
rec-1819-org,900
rec-181-org,901
rec-1820-dup-0,902
rec-1820-org,902
rec-1821-dup-0,903
rec-1821-dup-1,903
rec-1821-org,903
rec-1822-org,904
rec-1823-org,905
rec-1824-org,906
rec-1825-dup-0,907
rec-1825-org,907
rec-1826-org,908
rec-1827-org,909
rec-1828-org,910
rec-1829-dup-0,911
rec-1829-dup-1,911
rec-1829-org,911
rec-182-org,912
rec-1830-dup-0,913
rec-1830-dup-1,913
rec-1830-dup-2,913
rec-1830-org,913
rec-1831-dup-0,914
rec-1831-org,914
rec-1832-dup-0,915
rec-1832-dup-1,915
rec-1832-dup-2,915
rec-1832-org,915
rec-1833-org,916
rec-1834-dup-0,917
rec-1834-dup-1,917
rec-1834-dup-2,917
rec-1834-org,917
rec-1835-org,918
rec-1836-org,919
rec-1837-org,920
rec-1838-org,921
rec-1839-org,922
rec-183-org,923
rec-1840-dup-0,924
rec-1840-org,924
rec-1841-org,925
rec-1842-dup-0,926
rec-1842-dup-1,926
rec-1842-dup-2,926
rec-1842-dup-3,926
rec-1842-dup-4,926
rec-1842-org,926
rec-1843-org,927
rec-1844-dup-0,928
rec-1844-org,928
rec-1845-org,929
rec-1846-dup-0,930
rec-1846-org,930
rec-1847-org,931
rec-1848-dup-0,932
rec-1848-dup-1,932
rec-1848-dup-2,932
rec-1848-dup-3,932
rec-1848-org,932
rec-1849-org,933
rec-184-org,934
rec-1850-dup-0,935
rec-1850-dup-1,935
rec-1850-dup-2,935
rec-1850-dup-3,935
rec-1850-dup-4,935
rec-1850-org,935
rec-1851-dup-0,936
rec-1851-dup-1,936
rec-1851-dup-2,936
rec-1851-dup-3,936
rec-1851-dup-4,936
rec-1851-org,936
rec-1852-dup-0,937
rec-1852-org,937
rec-1853-dup-0,938
rec-1853-org,938
rec-1854-org,939
rec-1855-dup-0,940
rec-1855-dup-1,940
rec-1855-dup-2,940
rec-1855-dup-3,940
rec-1855-org,940
rec-1856-org,941
rec-1857-dup-0,942
rec-1857-dup-1,942
rec-1857-dup-2,942
rec-1857-dup-3,942
rec-1857-dup-4,942
rec-1857-org,942
rec-1858-org,943
rec-1859-org,944
rec-185-org,945
rec-1860-dup-0,946
rec-1860-dup-1,946
rec-1860-dup-2,946
rec-1860-dup-3,946
rec-1860-dup-4,946
rec-1860-org,946
rec-1861-org,947
rec-1862-dup-0,948
rec-1862-org,948
rec-1863-org,949
rec-1864-dup-0,950
rec-1864-org,950
rec-1865-dup-0,951
rec-1865-dup-1,951
rec-1865-org,951
rec-1866-org,952
rec-1867-dup-0,953
rec-1867-org,953
rec-1868-org,954
rec-1869-org,955
rec-186-dup-0,956
rec-186-org,956
rec-1870-dup-0,957
rec-1870-dup-1,957
rec-1870-org,957
rec-1871-org,958
rec-1872-org,959
rec-1873-org,960
rec-1874-org,961
rec-1875-org,962
rec-1876-dup-0,963
rec-1876-org,963
rec-1877-dup-0,964
rec-1877-dup-1,964
rec-1877-dup-2,964
rec-1877-dup-3,964
rec-1877-org,964
rec-1878-org,965
rec-1879-dup-0,966
rec-1879-dup-1,966
rec-1879-org,966
rec-187-dup-0,967
rec-187-dup-1,967
rec-187-dup-2,967
rec-187-dup-3,967
rec-187-dup-4,967
rec-187-org,967
rec-1880-dup-0,968
rec-1880-dup-1,968
rec-1880-dup-2,968
rec-1880-dup-3,968
rec-1880-org,968
rec-1881-dup-0,969
rec-1881-dup-1,969
rec-1881-org,969
rec-1882-org,970
rec-1883-dup-0,971
rec-1883-dup-1,971
rec-1883-dup-2,971
rec-1883-dup-3,971
rec-1883-dup-4,971
rec-1883-org,971
rec-1884-org,972
rec-1885-org,973
rec-1886-dup-0,974
rec-1886-dup-1,974
rec-1886-dup-2,974
rec-1886-dup-3,974
rec-1886-dup-4,974
rec-1886-org,974
rec-1887-org,975
rec-1888-org,976
rec-1889-dup-0,977
rec-1889-org,977
rec-188-dup-0,978
rec-188-org,978
rec-1890-dup-0,979
